epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
169,10/30 14:42:02,10000,-22374.00949930466,0.04460149258375168,-0.06120873615145683,1.2718543771283406,False,True,0.07573508080267126,0.058992292158384876,-295424.64683705074
170,10/30 14:42:42,3200,-105802.63096577098,-0.014464996755123138,-0.07882439345121384,7.01481699048017,False,True,0.08014063314462741,0.21227658483293602,-1320212.0673894868
171,10/30 14:44:38,10000,-70834.33721840318,0.02466382458806038,-0.13307517766952515,3.0020649157580745,False,True,0.13534145069745523,0.10354742302789573,-523375.0403396189
172,10/30 14:44:47,769,-95941.39716369721,0.05439967289566994,-0.022945089265704155,22.880297829754227,False,True,0.05904067775459661,0.2121579327155309,-1625005.010316429
173,10/30 14:45:00,1120,-106507.6391487906,-0.04563043639063835,0.11138763278722763,21.173102074207968,False,True,0.12037168075267367,0.21253695786436774,-884823.0620591785
174,10/30 14:45:15,1250,-95008.3277590845,-0.11266956478357315,-0.019696354866027832,10.738111827456425,False,True,0.11437821768705882,0.03549578559600414,-830650.5353932796
175,10/30 14:45:21,521,-99981.20961328568,0.13023710250854492,0.014618578366935253,12.551384287608148,False,True,0.13105497402836366,0.21216615826719323,-762895.1923003485
176,10/30 14:45:31,1339,-104553.87833040736,-0.008677237667143345,0.060157302767038345,9.973600787826033,False,True,0.060779894152353506,0.21237087744507668,-1720205.0083918886
177,10/30 14:45:37,759,-96471.80550140963,0.0529819093644619,0.001017330796457827,27.8369565194608,False,True,0.05299167425693599,0.21243225625859066,-1820508.7281004828
178,10/30 14:45:43,864,-100284.52509304082,0.06987883895635605,0.08262978494167328,22.841113506454207,False,True,0.10821614101083862,0.21218676154919935,-926705.7959772989
179,10/30 14:45:50,1072,-94062.1109648447,-0.04350296035408974,0.10663054138422012,24.60375229615794,False,True,0.11516327199916274,0.21226754883373328,-816771.7826350797
180,10/30 14:45:54,445,-100475.62362648097,0.12367287278175354,0.10888746380805969,19.444783072795307,False,True,0.16477699464844597,0.21220382256961312,-609767.3030197396
181,10/30 14:47:26,10000,-22168.2570664588,-0.036803312599658966,0.09692075103521347,2.1895211877293086,False,True,0.10367312235825639,0.02169483901215865,-213828.39218301355
182,10/30 14:47:37,952,-93918.34614818804,-0.10419990122318268,0.011166655458509922,29.463363349859492,False,True,0.10479653235379896,0.07975877657500872,-896197.0786506031
183,10/30 14:47:48,776,-95061.9210759476,0.047426190227270126,0.0013627347070723772,24.655841597165693,False,True,0.047445763705466944,0.2123247340371995,-2003591.335700095
184,10/30 14:47:57,803,-96080.2871894362,0.037058040499687195,-0.0410950668156147,28.25481998799654,False,True,0.05533627150123894,0.20744633813231417,-1736298.535894039
185,10/30 14:48:12,1258,-94032.91741782824,-0.10651016980409622,0.08105837553739548,19.14578012464854,False,True,0.1338464655559487,0.17376854613283418,-702543.1491765606
186,10/30 14:48:26,1098,-92838.18007944703,-0.08283666521310806,0.06810357421636581,29.557854440485887,False,True,0.10723810081729376,0.18927117816315656,-865720.106677565
187,10/30 14:50:22,10000,-6203.8548521274,-0.053492989391088486,0.00881129503250122,3.299130780832556,False,True,0.05421382690004908,0.020343753898330152,-114433.07375376933
188,10/30 14:50:29,540,-98821.05891087082,0.10820488631725311,0.06706349551677704,21.16091452726334,False,True,0.12730204244407547,0.2121437252340327,-776272.3756320209
189,10/30 14:50:49,1586,-97758.79585455218,-0.04110630229115486,-0.013962380588054657,7.577988774608416,False,True,0.04341285716017889,0.14049411117242147,-2251839.714070304
190,10/30 14:51:07,1408,-90776.02764426183,-0.01656283624470234,-0.005026824772357941,9.757349962829718,False,True,0.017308856656168346,0.1860382578317476,-5244484.338132874
191,10/30 14:52:00,4578,-109612.32428758894,0.12542475759983063,-0.11683649569749832,19.675085577432046,False,True,0.17141218077797418,0.21215805939547974,-639466.3657512588
192,10/30 14:53:49,10000,-38720.54277602393,-0.11565811932086945,0.05757314711809158,7.702301958447169,False,True,0.1291954668557031,0.04741266987369764,-299705.1190601792
193,10/30 14:54:18,2429,-105130.4616996597,-0.07314202189445496,-0.049305230379104614,18.715953507725715,False,True,0.08820862198401237,0.02354708881110315,-1191838.8399573273
194,10/30 14:56:13,10000,-21770.815981670185,-0.025426527485251427,0.070292167365551,6.7214909812551165,False,True,0.07474956361358583,0.030287430126383342,-291250.0746387409
195,10/30 14:58:10,10000,-63498.212352544004,0.04821331799030304,0.1262037754058838,9.671392951673498,False,True,0.13509965356594242,0.025574506013649335,-470010.1789791074
196,10/30 14:58:38,2279,-101775.79682455973,-0.07706813514232635,0.13894565403461456,7.5363827929043214,False,True,0.15888798202640803,0.2121447255181261,-640550.62898114
197,10/30 14:58:52,1335,-96749.16060394491,-0.02550583705306053,0.07092820107936859,9.102780866397014,False,True,0.07537478233558231,0.21215361667547775,-1283574.6599333442
198,10/30 14:59:04,1002,-104763.64268318443,-0.05323521047830582,0.1226608008146286,14.217328977269034,False,True,0.1337148432672426,0.21236177710469747,-783485.5138243982
199,10/30 14:59:21,1371,-83572.86618145897,0.024586882442235947,0.02867220900952816,10.726361675850324,False,True,0.037770496385074875,0.21247931451316782,-2212649.400458582
200,10/30 15:03:17,10000,-81830.46061195573,0.11849804222583771,-0.08301404118537903,1.3867555042013524,False,True,0.14468281763051374,0.15461610504692036,-565585.2018373853
